order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer,shopping_cart_parsed
ORD141327,ID4297530209,2019-08-02,Nickolson,"[('Toshika 750', 2), ('Olivia x460', 2), ('Universe Note', 1)]",14540.0,54.97,-37.8056978,144.9772408,0,14594.97,Winter,False,1.587,"this is not an unlocked phone, it's a sprint ... this is not an unlocked phone, it's a sprint phone. and as others have commented, there were several accessories missing in the box.",0,"[('Toshika 750', 2), ('Olivia x460', 2), ('Universe Note', 1)]"
ORD119859,ID3945799005,2019-08-08,Nickolson,"[('iAssist Line', 2), ('Thunder line', 2), ('Lucent 330S', 1)]",8534.0,65.89,-37.814942,144.96060269999995,15,8599.89,Winter,False,0.8858,four stars the phone is great but it's missing head phone and original charger,1,"[('iAssist Line', 2), ('Thunder line', 2), ('Lucent 330S', 1)]"
ORD030489,ID3106293376,2019-08-15,Thompson,"[('Universe Note', 2), ('iStream', 2), ('pearTV', 2), ('Candle Inferno', 2)]",19646.0,67.67,-37.8065987,144.9329051,5,19713.67,Winter,False,1.4174,do the work with a less price excellent,1,"[('Universe Note', 2), ('iStream', 2), ('pearTV', 2), ('Candle Inferno', 2)]"
ORD039139,ID0702363985,2019-01-20,Thompson,"[('Candle Inferno', 2), ('Olivia x460', 1)]",1980.75,59.52577162184275,-37.80552470000001,144.94107380000003,5,2040.84,Summer,False,0.9546,digico adds are annoying. lack of compatibility with google and other apps is annoying. price is great. nice to have but it really isn't better than other tablets out there.,0,"[('Candle Inferno', 2), ('Olivia x460', 1)]"
ORD300057,ID2187983877,2019-12-18,Nickolson,"[('Lucent 330S', 2), ('Toshika 750', 2), ('iStream', 1), ('pearTV', 1)]",16682.0,57.08,-37.811693700000006,144.9720595,5,16739.08,Summer,False,0.7993,ok battery life sucks good phone but had it a year and the battery no longer holds a charge,0,"[('Lucent 330S', 2), ('Toshika 750', 2), ('iStream', 1), ('pearTV', 1)]"
ORD341260,ID1982493378,2019-03-11,Thompson,"[('Candle Inferno', 2), ('pearTV', 2)]",11458.0,81.3,-37.8011223,144.94637769999997,15,11539.3,Autumn,True,1.2858361335969835,this is an intermediate size tablet that works very well for its designed purpose. the price was good and it has plenty of acc.,1,"[('Candle Inferno', 2), ('pearTV', 2)]"
ORD104734,ID6167344525,2019-12-02,Nickolson,"[('Lucent 330S', 2), ('iAssist Line', 1), ('Thunder line', 1), ('pearTV', 1)]",13175.0,70.23,-37.8137283,144.9686925,0,13245.23,Summer,False,0.547,"nice phone the phone arrived on time and works very well, also the phone is in really good cosmetic condition. i got it for my husband we will see if it continues to work well. i will let you know as we go.",1,"[('Lucent 330S', 2), ('iAssist Line', 1), ('Thunder line', 1), ('pearTV', 1)]"
ORD148143,ID0131107565,2019-08-07,Nickolson,"[('iAssist Line', 2), ('Lucent 330S', 1), ('pearTV', 1)]",10191.5,79.14,-37.8148701,144.9589902,15,10270.64,Winter,True,1.0171,i love it.....................!!!!!!!!!!!!!!!!!!!!!!,1,"[('iAssist Line', 2), ('Lucent 330S', 1), ('pearTV', 1)]"
ORD372939,ID6167413242,2019-10-05,Nickolson,"[('Lucent 330S', 2), ('Thunder line', 1), ('iAssist Line', 1)]",5148.75,101.1,-37.8115054,144.9729388,25,5249.85,Spring,True,0.8436,awesome i love this phone period. amazing cs team amazing,1,"[('Lucent 330S', 2), ('Thunder line', 1), ('iAssist Line', 1)]"
ORD415621,ID0583473315,2019-12-10,Bakers,"[('Alcon 10', 1), ('iStream', 2)]",8325.0,69.83120027731552,-37.80556470000001,144.9944437,10,8395.04,Summer,False,0.4981,pixel two xl absolutely perfect came in original packaging everything completely sealed can’t complain at all last purchase made,1,"[('Alcon 10', 1), ('iStream', 2)]"
ORD327140,ID0595594352,2019-12-21,Nickolson,"[('pearTV', 1), ('Thunder line', 1), ('Toshika 750', 2), ('iStream', 1)]",14688.0,94.73,-37.810906,144.9671561,15,14782.73,Summer,True,0.8814,"mi 8 lt good, only missed came headphones.",1,"[('pearTV', 1), ('Thunder line', 1), ('Toshika 750', 2), ('iStream', 1)]"
ORD309985,ID3085926096,2019-09-11,Bakers,"[('Toshika 750', 2), ('pearTV', 1), ('Universe Note', 1), ('Olivia x460', 2)]",20850.0,107.56,-37.8242077,144.99053830000005,0,20957.56,Spring,True,1.635,"an ok phone it is a nice sleek phone. battery does not last as long as i hoped. after 15 days of use, i already noticed a light scratch on screen. it's never been dropped and i never put it in the same pocket with my keys.",1,"[('Toshika 750', 2), ('pearTV', 1), ('Universe Note', 1), ('Olivia x460', 2)]"
ORD185076,ID0310728350,2019-03-16,Thompson,"[('Toshika 750', 1), ('Candle Inferno', 2), ('Lucent 330S', 1)]",5448.5,65.14,-37.8121733,144.938044,15,5513.64,Autumn,False,0.7956,don't sleep on this phone! this is a good phone for it's price!,1,"[('Toshika 750', 1), ('Candle Inferno', 2), ('Lucent 330S', 1)]"
ORD254856,ID1132069637,2019-03-01,Thompson,"[('Universe Note', 2), ('Toshika 750', 1)]",9537.0,78.62,-37.812957,144.9434602,15,9615.62,Autumn,True,0.31857662299037404,five stars awesome phobe.,1,"[('Universe Note', 2), ('Toshika 750', 1)]"
ORD265237,ID4520380542,2019-08-07,Nickolson,"[('Universe Note', 2), ('iAssist Line', 2), ('pearTV', 1), ('Candle Inferno', 1)]",13567.5,62.86,-37.8176118,144.95922030000003,25,13630.36,Winter,True,0.915,it’s not working the speaker is not work,0,"[('Universe Note', 2), ('iAssist Line', 2), ('pearTV', 1), ('Candle Inferno', 1)]"
ORD023475,ID4400674671,2019-05-05,Thompson,"[('Toshika 750', 2), ('Alcon 10', 1), ('pearTV', 1)]",17925.0,69.3,-37.80380170000001,144.9626862,25,17994.3,Autumn,False,1.6917,works well with metro & tmobile looks like new just a small stratch,1,"[('Toshika 750', 2), ('Alcon 10', 1), ('pearTV', 1)]"
ORD334344,ID0615176084,2019-01-31,Bakers,"[('Candle Inferno', 1), ('Alcon 10', 2), ('iAssist Line', 2), ('iStream', 1)]",22930.0,85.05,-37.8019728,144.9825285,0,23015.05,Summer,True,1.4304,i returned the item. i ordered new but camera ... i returned the item.i ordered new but camera failed.,0,"[('Candle Inferno', 1), ('Alcon 10', 2), ('iAssist Line', 2), ('iStream', 1)]"
ORD053752,ID6167417907,2019-06-05,Thompson,"[('iStream', 2), ('Alcon 10', 2), ('Toshika 750', 2)]",22814.0,63.79,-37.8170666,144.9530881,15,22877.79,Winter,False,0.7207,"highly recommend completely happy with the new phone ! i had the old droid razor m for 5 years and it finally stopped working a few days ago. ordered this phone friday night 3am. showed up sunday morning 9am. perfect condition, no issues!!!",1,"[('iStream', 2), ('Alcon 10', 2), ('Toshika 750', 2)]"
ORD008207,ID0030287528,2019-12-28,Bakers,"[('Toshika 750', 1), ('Alcon 10', 2), ('iAssist Line', 1)]",22000.5,69.66,-37.8095238,144.9904915,10,22070.16,Summer,False,0.4202,but it is fun too. it is not very loud and i ... it is a steep learning curve expecially for oldsters of diminishing capacity; but it is fun too. it is not very loud and i cannot really get the volume any higher no matter what i've tried.,1,"[('Toshika 750', 1), ('Alcon 10', 2), ('iAssist Line', 1)]"
ORD270924,ID4283908125,2019-11-07,Nickolson,"[('pearTV', 1), ('Candle Inferno', 2), ('Lucent 330S', 1)]",8400.0,105.32,-37.8084748,144.9786563,0,8505.32,Spring,True,1.3821,good product. happy customer working perfect so far. good buy.,1,"[('pearTV', 1), ('Candle Inferno', 2), ('Lucent 330S', 1)]"
ORD372394,ID3106293106,2019-09-26,Thompson,"[('iStream', 1), ('Thunder line', 2)]",4510.0,90.67,-37.8063995,144.9324447,0,4600.67,Spring,True,1.4635,sucks! it got hung up on a set-up screen and could not be rebooted. we had to send it back.,0,"[('iStream', 1), ('Thunder line', 2)]"
ORD390014,ID0305106872,2019-09-20,Thompson,"[('Universe Note', 1), ('pearTV', 2), ('Thunder line', 1), ('Candle Inferno', 2)]",18154.5,99.09,-37.8082003,144.9433189,5,18253.59,Spring,True,0.5972,my daughter loves her tablet....she takes it with her everywhere!,1,"[('Universe Note', 1), ('pearTV', 2), ('Thunder line', 1), ('Candle Inferno', 2)]"
ORD170179,ID0576830096,2019-04-07,Nickolson,"[('iStream', 2), ('Thunder line', 2), ('Alcon 10', 1), ('pearTV', 1)]",16932.0,79.72,-37.8212208,144.9839138,15,17011.72,Autumn,True,1.2964,"dual sim amazing product, totally unlocked, dual sim for traveling. overall very pleased",1,"[('iStream', 2), ('Thunder line', 2), ('Alcon 10', 1), ('pearTV', 1)]"
ORD418754,ID0319157172,2019-09-03,Nickolson,"[('Toshika 750', 1), ('pearTV', 2)]",16939.999999999993,105.26,-37.8074932,144.9680408,0,17045.25999999999,Spring,True,1.2429,pixel 2 nice product in pristine condition.,1,"[('Toshika 750', 1), ('pearTV', 2)]"
ORD441575,ID1691676443,2019-10-08,Thompson,"[('iStream', 2), ('Universe Note', 1)]",3375.0,89.26,-37.80617279999999,144.95805080000005,10,3464.26,Spring,True,1.2068,phone so so,0,"[('iStream', 2), ('Universe Note', 1)]"
ORD300244,ID0395252764,2019-08-21,Bakers,"[('Thunder line', 1), ('Alcon 10', 2)]",18072.0,81.94,-37.7994265,144.97719709999996,10,18153.94,Winter,True,1.9749,five stars great deal and very good phone,1,"[('Thunder line', 1), ('Alcon 10', 2)]"
ORD473773,ID0664377909,2019-08-05,Nickolson,"[('Lucent 330S', 2), ('Candle Inferno', 1), ('iStream', 2)]",3190.0,74.94,-37.8208616,144.9669175,0,3264.94,Winter,True,0.3425,beautiful phone. interesting to use.,1,"[('Lucent 330S', 2), ('Candle Inferno', 1), ('iStream', 2)]"
ORD258177,ID6167254945,2019-01-30,Nickolson,"[('Alcon 10', 2), ('iAssist Line', 1), ('iStream', 1), ('Universe Note', 1)]",22538.750000000015,87.5,-37.8164624,144.97100659999995,5,21499.312500000015,Summer,True,0.2697,five stars my husband love his new phone and all the things he can do on it,1,"[('Alcon 10', 2), ('iAssist Line', 1), ('iStream', 1), ('Universe Note', 1)]"
ORD377368,ID0248746927,2019-03-20,Bakers,"[('pearTV', 1), ('Candle Inferno', 2)]",6811.5,85.29,-37.8256126,144.99736919999995,5,6896.79,Autumn,True,1.7485,"great phone if you don't care about camera no complaints yet. great phone for the price. if you care about camera features, you should probably go another route. i personally don't care about the camera, so it's a great phone for me.",1,"[('pearTV', 1), ('Candle Inferno', 2)]"
ORD078049,ID0164102232,2019-07-23,Nickolson,"[('Olivia x460', 1), ('Thunder line', 1)]",3064.5,45.2,-37.8203223,144.96753080000005,10,3109.7,Winter,False,0.2618,"not sure why, but it kept freezing and ended up having to return it. very disappointing",0,"[('Olivia x460', 1), ('Thunder line', 1)]"
ORD051392,ID0313278217,2019-02-25,Nickolson,"[('Lucent 330S', 2), ('Thunder line', 2)]",5797.0,99.33,-37.8077348,144.9620648,15,5896.33,Summer,True,1.3766,"purchased for mother in law as a christmas gift and she loves it. she had a version 1 and she loved. she loves the better sound, picture and speed of the newer version.",1,"[('Lucent 330S', 2), ('Thunder line', 2)]"
ORD332695,ID1985549819,2019-09-14,Nickolson,"[('iStream', 1), ('Candle Inferno', 1)]",551.0,110.9,-37.8007669,144.9668691,5,661.9,Spring,True,1.9963457514645246,mi9 rules amazing phone for the price,1,"[('iStream', 1), ('Candle Inferno', 1)]"
ORD420971,ID0317903910,2019-07-16,Thompson,"[('iAssist Line', 2), ('Thunder line', 1), ('Toshika 750', 1), ('Candle Inferno', 1)]",9673.0,66.36,-37.8086023,144.9586157,15,9739.36,Winter,False,1.112,best xperia... yet! best xperia... yet! my fifth xperia and can't really think of owning a different brand.,1,"[('iAssist Line', 2), ('Thunder line', 1), ('Toshika 750', 1), ('Candle Inferno', 1)]"
ORD003874,ID0778809779,2019-11-10,Thompson,"[('iStream', 1), ('Alcon 10', 2), ('pearTV', 2), ('Olivia x460', 2)]",29808.0,85.02,-37.799738,144.9573739,10,29893.02,Spring,False,1.7014,"windows phone excellent experience all around. delivery was quick, everything came as advertised, and the phone is terrific. if people would get over their microsoft hangups they would see what a great platform windows phone 7 is.",1,"[('iStream', 1), ('Alcon 10', 2), ('pearTV', 2), ('Olivia x460', 2)]"
ORD155523,ID1492410161,2019-10-11,Thompson,"[('Olivia x460', 1), ('Universe Note', 2)]",8125.0,109.76,-37.8028312,144.963626,0,8234.76,Spring,True,1.8223,four stars good phone for the money,1,"[('Olivia x460', 1), ('Universe Note', 2)]"
ORD295896,ID3215191997,2019-09-24,Thompson,"[('Candle Inferno', 2), ('iStream', 1), ('Lucent 330S', 2), ('Universe Note', 2)]",10370.0,85.73,-37.8057987,144.948245,0,10455.73,Spring,True,0.7722,"the phone didn't worth the price infact i'm returning this alcon ,the battery came empty and couldn't turn on",0,"[('Candle Inferno', 2), ('iStream', 1), ('Lucent 330S', 2), ('Universe Note', 2)]"
ORD153638,ID0575554321,2019-05-31,Nickolson,"[('pearTV', 2), ('Candle Inferno', 1)]",11745.0,66.84,-37.8260845,144.9845062,10,11811.84,Autumn,False,1.557,five stars good price and the wife loves it!,1,"[('pearTV', 2), ('Candle Inferno', 1)]"
ORD127423,ID0746340945,2019-07-13,Bakers,"[('iAssist Line', 2), ('Alcon 10', 2), ('Toshika 750', 1)]",24003.0,63.22,-37.8049857,144.99567919999996,10,24066.22,Winter,False,0.5591,all my associates are happy with the wal-mart product failed within 4 weeks of use. keep buying replacements of different manufacturers phones that are unlocked androids but have had negative results.guess i will try wallmart straight talk. all my associates are happy with the wal-mart product.,1,"[('iAssist Line', 2), ('Alcon 10', 2), ('Toshika 750', 1)]"
ORD426461,ID0596909581,2019-09-02,Nickolson,"[('Candle Inferno', 1), ('Alcon 10', 2)]",18330.0,101.95,-37.8131242,144.9630993,0,18431.95,Spring,True,0.8323,satisfied good product good service,1,"[('Candle Inferno', 1), ('Alcon 10', 2)]"
ORD328608,ID1449297301,2019-01-11,Nickolson,"[('Universe Note', 2), ('Alcon 10', 1), ('Olivia x460', 2)]",16470.0,71.42,-37.8154546,144.9774748,10,16541.42,Summer,False,0.7796,"great phone and great seller. i am so happy with my new s10 olivia phone. great seller, fast shipping and good price. thank you.",1,"[('Universe Note', 2), ('Alcon 10', 1), ('Olivia x460', 2)]"
ORD029961,ID4716795413,2019-08-30,Thompson,"[('iAssist Line', 2), ('Thunder line', 1)]",5635.5,49.65,-37.818995,144.95308889999995,15,5685.15,Winter,False,0.8806,"the phone not as good as it seems during a call, the receiver doesn't hear the caller and the call continues to break up",0,"[('iAssist Line', 2), ('Thunder line', 1)]"
ORD479527,ID0607756866,2019-01-13,Nickolson,"[('Lucent 330S', 2), ('Toshika 750', 1), ('Candle Inferno', 1), ('iStream', 1)]",7360.0,93.23,-37.8174195,144.9619198,0,7453.23,Summer,True,0.6837,"in love i'm in love with this phone, for me it would be the perfect phone if it had the fhd+ display, however, the screen looks really good for me. the screen fingerprint reader works faster with every use. i'd buy again. also it is cheaper now, so yes an amazing phone for this price.",1,"[('Lucent 330S', 2), ('Toshika 750', 1), ('Candle Inferno', 1), ('iStream', 1)]"
ORD328085,ID2975262283,2019-03-28,Bakers,"[('Lucent 330S', 1), ('iStream', 1), ('Universe Note', 2), ('iAssist Line', 1)]",10505.0,67.7587262138302,-37.8237048,144.9970525,0,10571.6,Autumn,False,1.5344,thank you thank you for your cell phome and dislike your cell phone i just boght the wrong one but thank you .,1,"[('Lucent 330S', 1), ('iStream', 1), ('Universe Note', 2), ('iAssist Line', 1)]"
ORD021989,ID0591408809,2019-09-22,Nickolson,"[('pearTV', 2), ('Candle Inferno', 2), ('iAssist Line', 1), ('Universe Note', 1)]",14366.25,84.06,-37.81977360000001,144.9613752,25,14450.31,Spring,True,0.7308,did not last long barely a month after getting phone it no longer works. recent software updates have made the phone unusable. makes me think there was underlying issues with phone itself.,0,"[('pearTV', 2), ('Candle Inferno', 2), ('iAssist Line', 1), ('Universe Note', 1)]"
ORD021436,ID4418536089,2019-01-20,Thompson,"[('Candle Inferno', 2), ('Olivia x460', 2), ('Alcon 10', 1), ('Lucent 330S', 1)]",13490.0,103.62,-37.80227670000001,144.9631881,0,13593.62,Summer,True,1.8301,perfect condition better than expected. condition is almost perfect.,1,"[('Candle Inferno', 2), ('Olivia x460', 2), ('Alcon 10', 1), ('Lucent 330S', 1)]"
ORD182450,ID4716795408,2019-12-19,Thompson,"[('Olivia x460', 1), ('Alcon 10', 1), ('Candle Inferno', 2), ('iAssist Line', 1)]",12597.0,93.12,-37.8187387,144.9533937,5,12690.12,Summer,True,0.8748,"great phone it's a great phone, loved the mate 10 pro, and love mate 20 pro even more, great camera",1,"[('Olivia x460', 1), ('Alcon 10', 1), ('Candle Inferno', 2), ('iAssist Line', 1)]"
ORD211747,ID0302571121,2019-12-05,Bakers,"[('Universe Note', 1), ('Lucent 330S', 1), ('iStream', 2), ('Olivia x460', 1)]",5274.25,83.36,-37.8023202,144.9789589,15,5357.61,Summer,False,1.6669,it's a good phone but it over heats while you talking on ... it's a good phone but it over heats while you talking on it or charging it.. but i love the features on it.. then it has burned spot i guess while using it..,1,"[('Universe Note', 1), ('Lucent 330S', 1), ('iStream', 2), ('Olivia x460', 1)]"
ORD265021,ID4807112217,2019-12-30,Thompson,"[('Toshika 750', 2), ('Universe Note', 1), ('Alcon 10', 2), ('Olivia x460', 1)]",29654.25,65.82268853132388,-37.80058920000001,144.93735569999996,5,29719.98,Summer,False,1.5935,most fragile phone i've ever had phone fell from a height of about 2 feet (less than knee height) and the screen cracked all along the bottom.,0,"[('Toshika 750', 2), ('Universe Note', 1), ('Alcon 10', 2), ('Olivia x460', 1)]"
ORD115996,ID0282825776,2019-12-03,Thompson,"[('pearTV', 1), ('Candle Inferno', 1)]",6403.0,96.27,-37.8027607,144.951626,5,6499.27,Summer,True,1.174,"stellar! just got it, love it. works flawlessly, love the clean android ui. this phone is sure to be a banger! will report back after some use :d",1,"[('pearTV', 1), ('Candle Inferno', 1)]"
ORD376906,ID0575391648,2019-05-28,Nickolson,"[('pearTV', 1), ('Olivia x460', 1), ('Universe Note', 1)]",10435.75,67.01022634988077,-37.8210468,144.98405549999995,5,10505.05,Autumn,False,1.3043,"this seems to work fine, and looks new the first phone i received was in german, which was easy to change, but it would not charge over 25%. it was replaced and the second one was also german, again no problem and it has worked flawless since i have it, battery life seems good.",1,"[('pearTV', 1), ('Olivia x460', 1), ('Universe Note', 1)]"
ORD296906,ID5002594991,2019-05-15,Thompson,"[('Universe Note', 2), ('Toshika 750', 2), ('pearTV', 1)]",20757.5,64.34,-37.81235750000001,144.9512448,5,20821.84,Autumn,False,0.3689,great price. item as described. great price.,1,"[('Universe Note', 2), ('Toshika 750', 2), ('pearTV', 1)]"
ORD327186,ID1833875775,2019-01-15,Thompson,"[('Universe Note', 1), ('pearTV', 1)]",9760.0,76.73076807551888,-37.8052677,144.9370948,0,9834.71,Summer,False,1.2038,"love it i have had this phone for awhile now and i have to say, i love it. it charges quickly, battery life is awesome. camera is great, works fast. i love everything about this phone. i highly recommend it",1,"[('Universe Note', 1), ('pearTV', 1)]"
ORD038583,ID5424203842,2019-03-18,Nickolson,"[('Candle Inferno', 1), ('pearTV', 2), ('Toshika 750', 2)]",19521.0,81.08,-37.8228795,144.9806268,10,19602.08,Autumn,True,1.0844,great phone. what a great phone. the price for everything you get on this g7 is worth every penny. lucentrola makes one great phone at a price that's far more affordable..,1,"[('Candle Inferno', 1), ('pearTV', 2), ('Toshika 750', 2)]"
ORD426353,ID0471341019,2019-02-27,Nickolson,"[('Olivia x460', 1), ('Lucent 330S', 2), ('Candle Inferno', 2)]",3863.25,82.03,-37.8038545,144.966467,15,3945.28,Summer,False,1.6631,"pretty decent phone all in all has a tendency to lag now and then, will lose an email in progress, good luck finding it...battery is good, sound on mine is tinny, not real good for speaker phone or music use",1,"[('Olivia x460', 1), ('Lucent 330S', 2), ('Candle Inferno', 2)]"
ORD101941,ID0247532604,2019-01-04,Thompson,"[('pearTV', 1), ('Candle Inferno', 1), ('iAssist Line', 2)]",10071.0,72.66,-37.8177563,144.95163159999996,10,10143.66,Summer,False,0.6937,"good basic phone this phone its the best price also have standard basic program like camera blue tooth alarm ,and more,ill purchase this phone for my kids to cut budget",1,"[('pearTV', 1), ('Candle Inferno', 1), ('iAssist Line', 2)]"
ORD358012,ID0250933638,2019-05-09,Bakers,"[('Lucent 330S', 1), ('iAssist Line', 1), ('pearTV', 1)]",9765.0,67.8,-37.8234379,145.00681640000005,0,9832.8,Autumn,False,1.8102,"super performance and design super performance and design. extraordinary frontal camera. main camera is very nice too, if used with manual settings. lots of memory, modern symmetric usb connector, convenient fingerprint scanner. my best phone so far.",1,"[('Lucent 330S', 1), ('iAssist Line', 1), ('pearTV', 1)]"
ORD099473,ID0746912629,2019-06-14,Nickolson,"[('iAssist Line', 2), ('Alcon 10', 1), ('Lucent 330S', 2), ('pearTV', 1)]",19953.0,70.21,-37.8255496,144.9845562,10,20023.21,Winter,False,1.5298,"have a 7"", wanted a bigger screen. this is perfect and price was great.",1,"[('iAssist Line', 2), ('Alcon 10', 1), ('Lucent 330S', 2), ('pearTV', 1)]"
ORD435827,ID0581712772,2019-09-27,Thompson,"[('Universe Note', 2), ('Candle Inferno', 2), ('iStream', 2)]",6851.0,70.19,-37.8056467,144.9275595,15,6921.19,Spring,False,1.8857,"do not purchase i loved this phone, so i repurchased it when someone broke mine,i had it 5 yrs great this one is terrible i have to plug it in always ,it malfunctions and when i contacted them to try and send it back.. no reply really awful and it was so good originally put 1 star but it deserves 0",0,"[('Universe Note', 2), ('Candle Inferno', 2), ('iStream', 2)]"
ORD313264,ID4716795167,2019-02-12,Thompson,"[('iStream', 2), ('Universe Note', 2), ('Candle Inferno', 2)]",6045.0,92.8,-37.8188179,144.9533761,25,6137.8,Summer,True,0.8806,great buy! i love my alcon 7 plus! it seems brand new!,1,"[('iStream', 2), ('Universe Note', 2), ('Candle Inferno', 2)]"
ORD282710,ID0709967340,2019-11-07,Thompson,"[('Alcon 10', 2), ('Toshika 750', 1), ('Olivia x460', 1), ('Universe Note', 1)]",25550.25,61.78,-37.8130425,144.9363041,5,25612.03,Spring,False,0.9476,hate it i hate it so badly😠😡😠 it hot and it died too fast charge too quickly i want a new because my phone don't work no more,0,"[('Alcon 10', 2), ('Toshika 750', 1), ('Olivia x460', 1), ('Universe Note', 1)]"
ORD436949,ID0127643363,2019-05-28,Thompson,"[('Toshika 750', 1), ('Candle Inferno', 2)]",5180.0,77.37,-37.8095722,144.94438069999995,0,5257.37,Autumn,True,0.4184,it's actually a very good product for a decent price. not lightning fast but it is okay for everyday use.,1,"[('Toshika 750', 1), ('Candle Inferno', 2)]"
ORD190762,ID0026034533,2019-06-11,Nickolson,"[('iAssist Line', 2), ('Universe Note', 1), ('pearTV', 2)]",18468.0,66.66,-37.8139489,144.9603145,10,18534.66,Winter,False,0.9629,"wonderful! is so cheap and so well done, it has everything and a large battery and i bought the 64k bundle, happy, happy with it!",1,"[('iAssist Line', 2), ('Universe Note', 1), ('pearTV', 2)]"
ORD310576,ID2189162947,2019-09-02,Thompson,"[('Lucent 330S', 1), ('Universe Note', 1), ('pearTV', 2)]",14705.0,86.94,-37.8117353,144.9564384,15,14791.94,Spring,True,0.8306,i would love this but there is no way to stop the screen from constantly scrolling through “things to try”. if digico would make this a setting i would change my review to 5 stars.,0,"[('Lucent 330S', 1), ('Universe Note', 1), ('pearTV', 2)]"
ORD056231,ID0247018102,2019-10-31,Nickolson,"[('iAssist Line', 2), ('Universe Note', 1), ('pearTV', 2)]",20520.0,76.57,-37.8107093,144.9690067,0,20596.57,Spring,False,0.8791,five stars phone works great and was even charged.,1,"[('iAssist Line', 2), ('Universe Note', 1), ('pearTV', 2)]"
ORD173577,ID5001030345,2019-05-21,Thompson,"[('pearTV', 1), ('Olivia x460', 1), ('Universe Note', 2)]",14435.0,63.75,-37.8107806,144.95292080000004,0,14498.75,Autumn,False,0.5554815084596364,it's okay. good for calls and not much else.,1,"[('pearTV', 1), ('Olivia x460', 1), ('Universe Note', 2)]"
ORD364860,ID1283618042,2019-09-16,Thompson,"[('iAssist Line', 1), ('Olivia x460', 2), ('Toshika 750', 2)]",11317.75,107.99,-37.7989545,144.95412480000005,15,11425.74,Spring,True,1.6484,good buy it's cheaper than any store or online shop. it's good quality for standard cell phone usage.,1,"[('iAssist Line', 1), ('Olivia x460', 2), ('Toshika 750', 2)]"
ORD170195,ID2705194660,2019-06-02,Nickolson,"[('Candle Inferno', 1), ('Toshika 750', 1), ('Alcon 10', 2), ('Thunder line', 1)]",21105.5,62.23,-37.82100620000001,144.9697007,15,21167.73,Winter,False,0.2687,four stars hello from question the original cell phone is unlocked for south america and with that bands work thanks,1,"[('Candle Inferno', 1), ('Toshika 750', 1), ('Alcon 10', 2), ('Thunder line', 1)]"
ORD307587,ID0356098227,2019-08-13,Bakers,"[('Candle Inferno', 2), ('Thunder line', 2)]",4698.0,68.51,-37.8207291,144.9909791,10,4766.51,Winter,False,1.2505609349237623,love it finally a great phone at a great price.,1,"[('Candle Inferno', 2), ('Thunder line', 2)]"
ORD014043,ID3394725583,2019-07-02,Nickolson,"[('iStream', 1), ('Toshika 750', 1), ('Thunder line', 2)]",7505.5,63.74,-37.8131272,144.9597872,15,7569.24,Winter,True,1.0525,customer's loyalty i don't recommend the devices to nobody. i purchased one and was a waste of money. the store doesn't help the customers. don't even try to purchase from the flip cells seller.,0,"[('iStream', 1), ('Toshika 750', 1), ('Thunder line', 2)]"
ORD253926,ID2187770700,2019-02-07,Nickolson,"[('Toshika 750', 2), ('Candle Inferno', 1)]",8616.5,72.74,-37.8115055,144.964713,5,8689.24,Summer,False,0.8966,"best smartphone ive ever owned! works perfectly! fast and full of features, beautiful resolution and i love the abundance of memory space, i have a 32 gig sd card added so i'm never low on memory.",1,"[('Toshika 750', 2), ('Candle Inferno', 1)]"
ORD107461,ID0291966932,2019-01-29,Nickolson,"[('Toshika 750', 2), ('Thunder line', 1), ('iStream', 1), ('Lucent 330S', 1)]",12200.0,103.93,-37.8006506,144.9743254,0,12303.93,Summer,True,2.0412,very satisfied with my phone this phone is an improvement over my previous phone. it charges very quickly and holds the charge well. it is a nice size and the camera is very responsive even in low light situations.,1,"[('Toshika 750', 2), ('Thunder line', 1), ('iStream', 1), ('Lucent 330S', 1)]"
ORD400560,ID0371972631,2019-08-27,Nickolson,"[('pearTV', 2), ('iAssist Line', 1), ('Alcon 10', 2), ('Universe Note', 1)]",27146.25,68.44,-37.8056402,144.97315849999995,25,27214.69,Winter,False,1.4766,brand new brand new . best price,1,"[('pearTV', 2), ('iAssist Line', 1), ('Alcon 10', 2), ('Universe Note', 1)]"
ORD145126,ID0588191342,2019-09-27,Nickolson,"[('iStream', 2), ('Toshika 750', 2), ('Alcon 10', 1), ('Olivia x460', 1)]",14336.250000000005,60.45,-37.8142203,144.9729826,25,10812.637500000004,Spring,False,0.5729,i order google pixel 2xl and it's come google pixel 2 and i don't like it bad phone i order google pixel 2xl and it's come google pixel 2 and i don't like it it's not google pixel 2 xl,0,"[('iStream', 2), ('Toshika 750', 2), ('Alcon 10', 1), ('Olivia x460', 1)]"
ORD115094,ID2189145399,2019-10-08,Thompson,"[('Alcon 10', 1), ('Universe Note', 2)]",11887.5,103.36,-37.8157263,144.9581669,25,11990.86,Spring,True,1.0335,five stars amazing phone,1,"[('Alcon 10', 1), ('Universe Note', 2)]"
ORD313656,ID0055931048,2019-11-16,Thompson,"[('iAssist Line', 2), ('Olivia x460', 2)]",6210.0,72.68,-37.8157678,144.9498885,10,6282.68,Spring,False,0.4244,lovely phone great phone,1,"[('iAssist Line', 2), ('Olivia x460', 2)]"
